State,County,Ship Date,Mil Equip Quantity,Total Mil Cost
IL,UNION,2010-08-03 00:00:00,2,240.0
IL,UNION,2014-04-17 00:00:00,2,39052.0
IL,VERMILION,2006-10-11 00:00:00,28,12889.0
IL,VERMILION,2006-10-25 00:00:00,28,8918.0
IL,VERMILION,2011-12-16 00:00:00,2,998.0
IL,VERMILION,2013-04-24 00:00:00,6,64482.0
IL,WASHINGTON,2006-02-09 00:00:00,1,1966.95
IL,WASHINGTON,2006-07-07 00:00:00,3,12330.0
IL,WASHINGTON,2006-08-28 00:00:00,2,8600.0
IL,WASHINGTON,2006-10-05 00:00:00,3,10467.0
IL,WASHINGTON,2006-10-27 00:00:00,2,276.0
IL,WAYNE,2012-03-26 00:00:00,1,25000.0
IL,WAYNE,2012-04-19 00:00:00,1,47989.0
IL,WAYNE,2012-04-30 00:00:00,1,44722.0
IL,WAYNE,2012-05-21 00:00:00,6,2994.0
IL,WHITE,2012-06-08 00:00:00,3,75000.0
IL,WHITE,2012-06-15 00:00:00,3,91253.0
IL,WHITE,2012-06-18 00:00:00,3,120978.0
IL,WHITE,2012-07-12 00:00:00,3,91253.0
IL,WHITESIDE,2006-10-06 00:00:00,1,108.0
IL,WHITESIDE,2006-10-20 00:00:00,6,2994.0
IL,WHITESIDE,2006-10-27 00:00:00,4,1996.0
IL,WHITESIDE,2008-07-23 00:00:00,4,1996.0
IL,WHITESIDE,2011-12-21 00:00:00,1,25000.0
IL,WILL,2006-01-13 00:00:00,50,24950.0
IL,WILL,2006-04-25 00:00:00,9,4491.0
IL,WILL,2006-07-03 00:00:00,4,552.0
IL,WILL,2006-10-05 00:00:00,19,7315.0
IL,WILL,2006-10-12 00:00:00,6,2994.0
IL,WILL,2006-10-16 00:00:00,12,5988.0
IL,WILL,2006-10-19 00:00:00,9,3769.0
IL,WILL,2006-10-20 00:00:00,8,3992.0
IL,WILL,2006-10-27 00:00:00,9,1964.0
IL,WILL,2007-03-23 00:00:00,6,2994.0
IL,WILL,2008-03-10 00:00:00,2,998.0
IL,WILL,2008-03-11 00:00:00,4,1996.0
IL,WILL,2008-04-22 00:00:00,1,499.0
IL,WILL,2008-07-23 00:00:00,8,1104.0
IL,WILL,2008-07-28 00:00:00,4,1996.0
IL,WILL,2009-02-26 00:00:00,10,1200.0
IL,WILL,2010-08-03 00:00:00,40,4800.0
IL,WILL,2011-10-31 00:00:00,1,25000.0
IL,WILL,2011-12-21 00:00:00,1,47069.0
IL,WILL,2012-04-16 00:00:00,20,9980.0
IL,WILL,2012-05-03 00:00:00,8,21942.0
IL,WILL,2012-05-18 00:00:00,1,25000.0
IL,WILL,2012-08-20 00:00:00,15,25.69
IL,WILL,2013-02-07 00:00:00,24,11976.0
IL,WILL,2013-04-16 00:00:00,1,47069.0
IL,WILL,2014-01-23 13:31:33,1,412000.0
IL,WILLIAMSON,2006-06-01 00:00:00,3,414.0
IL,WILLIAMSON,2006-09-01 00:00:00,1,499.0
IL,WILLIAMSON,2006-10-18 00:00:00,4,1996.0
IL,WILLIAMSON,2006-10-27 00:00:00,7,2410.0
IL,WILLIAMSON,2008-07-17 00:00:00,2,276.0
IL,WILLIAMSON,2008-08-14 00:00:00,4,6655.86
IL,WILLIAMSON,2008-10-16 00:00:00,1,6624.96
IL,WILLIAMSON,2009-02-26 00:00:00,9,990.3
IL,WILLIAMSON,2010-08-03 00:00:00,1,120.0
IL,WILLIAMSON,2010-12-15 00:00:00,5,654.0
IL,WILLIAMSON,2011-04-22 00:00:00,2,258.0
